Time,Date,Attack Name,Attacking Country,Target Country,Attack Type
4:10:34 AM,5 Oct 2019,Backdoor.Hupigon.148694,United States,,INFECTION
2:40:33 AM,5 Oct 2019,Gen:Variant.Kazy.380353,United States,,INFECTION
4:12:07 AM,5 Oct 2019,Adware.DealPly.1.Gen,Brazil,,INFECTION
3:40:55 AM,5 Oct 2019,Application.Generic.1218495,Mexico,,INFECTION
4:19:01 AM,5 Oct 2019,Trojan.GenericKDS.32422555,United Kingdom,,INFECTION
3:05:09 AM,5 Oct 2019,Application.BitCoinMiner.BM,Puerto Rico,,INFECTION
2:52:51 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,India,,INFECTION
3:20:50 AM,5 Oct 2019,Gen:Variant.Barys.155317,United States,,INFECTION
3:24:39 AM,5 Oct 2019,"BSvcProcessor.exe:0000F001,00008050,00007017,0000D007",Brazil,,INFECTION
3:38:46 AM,5 Oct 2019,Win32.Worm.DownadupJob.A,Philippines,,INFECTION
3:36:26 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
4:43:38 AM,5 Oct 2019,Gen:Variant.Barys.140873,United States,,INFECTION
4:02:03 AM,5 Oct 2019,Gen:Variant.Ser.Ursu.14472,Canada,,INFECTION
3:40:42 AM,5 Oct 2019,Iframe.Malware.B7AB9FBA,United Kingdom,,INFECTION
3:54:48 AM,5 Oct 2019,"RzLightMW_v0.0.16.092016.exe:0000F001,00008006,00008050,00007002,00009903",Canada,,INFECTION
3:49:40 AM,5 Oct 2019,"CSCagt.exe:044,111,110,308,303,318,A2E,049,A2E,049,318,A2E,049,A2E,049,30D,A2E,049,404,AF0",United States,,INFECTION
4:11:25 AM,5 Oct 2019,Trojan.VBS.Agent.AUB,United States,,INFECTION
3:21:20 AM,5 Oct 2019,Gen:Variant.Application.Bundler.AirInstaller.4,Canada,,INFECTION
4:31:52 AM,5 Oct 2019,Adware.DealPly.1.Gen,Colombia,,INFECTION
3:43:31 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
2:39:17 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
3:51:00 AM,5 Oct 2019,Trojan.Exploit.Html.Iframe.Filedownload.GW,United States,,INFECTION
3:35:42 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
2:56:27 AM,5 Oct 2019,Adware.Agent.WOM,Brazil,,INFECTION
1:55:41 AM,5 Oct 2019,Adware.DealPly.2.Gen,Brazil,,INFECTION
1:54:41 AM,5 Oct 2019,"pmpoll.dll:0000F001,00008050,00007421,0000D000",United States,,INFECTION
4:13:52 AM,5 Oct 2019,Gen:Variant.Ser.Razy.1487,Brazil,,INFECTION
3:13:21 AM,5 Oct 2019,Trojan.GenericKDS.32415276,Brazil,,INFECTION
3:27:39 AM,5 Oct 2019,Gen:Variant.Adware.Elex.10,Brazil,,INFECTION
3:52:30 AM,5 Oct 2019,Trojan.Script.669350,Canada,,INFECTION
4:33:22 AM,5 Oct 2019,Backdoor.Generic.792814,Brazil,,INFECTION
3:39:03 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
4:08:10 AM,5 Oct 2019,Adware.JS.Agent.ED,Brazil,,INFECTION
4:37:27 AM,5 Oct 2019,"ListCheck.exe:0000F001,00008050,0000D007",Canada,,INFECTION
3:36:15 AM,5 Oct 2019,Trojan.Autoruns.GenericKD.32084564,Lebanon,,INFECTION
2:46:00 AM,5 Oct 2019,Application.Agent.BMB,United States,,INFECTION
2:39:57 AM,5 Oct 2019,Application.JS.CoinHive.2.Gen,United States,,INFECTION
4:16:42 AM,5 Oct 2019,Exploit.RTF-ObfsStrm.Gen,France,,INFECTION
4:30:59 AM,5 Oct 2019,Adware.DealPly.1.Gen,Canada,,INFECTION
3:25:35 AM,5 Oct 2019,Adware.RelevantKnowledge.DI,United States,,INFECTION
4:14:14 AM,5 Oct 2019,"ctu.exe:0000F001,00008050,0000D007",United States,,INFECTION
3:27:35 AM,5 Oct 2019,"cajon.exe:0000F001,00008050,00008007,0000D000",Mexico,,INFECTION
3:14:20 AM,5 Oct 2019,Gen:Variant.Ulise.70242,United States,,INFECTION
4:42:57 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
3:24:31 AM,5 Oct 2019,"PLCDataTransfer.LoggingService.exe:0000F001,00008050,0000E001,0000E001,00008007,0000D007",United States,,INFECTION
4:15:47 AM,5 Oct 2019,Trojan.GenericKD.1371268,United Kingdom,,INFECTION
4:08:27 AM,5 Oct 2019,VB:Trojan.VBA.Agent.ZE,United States,,INFECTION
3:31:09 AM,5 Oct 2019,Adware.DealPly.1.Gen,Venezuela,,INFECTION
3:22:49 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
3:10:48 AM,5 Oct 2019,Win32.Doboc.Gen.1,Haiti,,INFECTION
4:35:10 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
1:54:51 AM,5 Oct 2019,Trojan.Lnk.Runner.A,Peru,,INFECTION
3:27:06 AM,5 Oct 2019,Application.GenericKD.4627218,Canada,,INFECTION
4:08:30 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
4:31:28 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
3:28:07 AM,5 Oct 2019,Trojan.GenericKD.32531430,Chile,,INFECTION
1:53:43 AM,5 Oct 2019,"AgentPackageUpgradeAgent.exe:0000F001,00008050,00007002,00009903",United States,,INFECTION
3:24:44 AM,5 Oct 2019,Application.KeyGen.GA,Ecuador,,INFECTION
4:15:28 AM,5 Oct 2019,"CheckAppOpened.exe:0000F001,00008050,00008007,0000E001,0000D007",United States,,INFECTION
3:43:55 AM,5 Oct 2019,Adware.DealPly.1.Gen,Jamaica,,INFECTION
3:28:16 AM,5 Oct 2019,"Ledger.exe:0000F001,00008050,0000D000",United States,,INFECTION
4:42:21 AM,5 Oct 2019,Win32.Worm.DownadupJob.A,Brazil,,INFECTION
4:20:17 AM,5 Oct 2019,Trojan.GenericKD.159876,United States,,INFECTION
3:50:02 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
4:40:53 AM,5 Oct 2019,Gen:Variant.Ulise.70242,United States,,INFECTION
3:37:04 AM,5 Oct 2019,Worm.VBS.Dunihi.CZ,Mexico,,INFECTION
3:26:36 AM,5 Oct 2019,"eBTM.exe:0000F001,00008050,0000E001,0000E001,0000D007",Brazil,,INFECTION
2:53:09 AM,5 Oct 2019,Win32.Neshta.A,Kenya,,INFECTION
3:53:51 AM,5 Oct 2019,Adware.Agent.TVO,United States,,INFECTION
2:16:44 AM,5 Oct 2019,"BSvcProcessor.exe:0000F001,00008050,00007017,0000D007",Guatemala,,INFECTION
3:33:27 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Colombia,,INFECTION
2:54:04 AM,5 Oct 2019,Adware.DealPly.1.Gen,United Kingdom,,INFECTION
4:00:16 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
4:04:50 AM,5 Oct 2019,Adware.DealPly.2.Gen,Brazil,,INFECTION
2:23:43 AM,5 Oct 2019,Adware.DealPly.1.Gen,United Kingdom,,INFECTION
2:37:58 AM,5 Oct 2019,Trojan.GenericKDS.32430742,France,,INFECTION
3:16:59 AM,5 Oct 2019,Exploit.CVE-2011-3412.Gen,United States,,INFECTION
1:16:51 AM,5 Oct 2019,Trojan.HTML.Ramnit.A,Colombia,,INFECTION
4:43:07 AM,5 Oct 2019,Trojan.GenericKD.30845571,South Africa,,INFECTION
3:19:20 AM,5 Oct 2019,Trojan.LNK.Gen,Mexico,,INFECTION
2:45:18 AM,5 Oct 2019,Gen:Illusion.PUP.Nirsoft.D.1010100,United States,,INFECTION
1:55:25 AM,5 Oct 2019,Gen:Variant.Application.Bundler.DealPly.852,Peru,,INFECTION
3:28:53 AM,5 Oct 2019,Trojan.LNK.Gen,United States,,INFECTION
1:31:02 AM,5 Oct 2019,Gen:Variant.Ulise.38868,Brazil,,INFECTION
1:53:46 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
3:31:41 AM,5 Oct 2019,Adware.DealPly.1.Gen,United Kingdom,,INFECTION
3:11:24 AM,5 Oct 2019,Gen:Variant.Razy.546821,United States,,INFECTION
4:09:11 AM,5 Oct 2019,Heur.BZC.YAX.Voiv.11.053F9CA0,Mexico,,INFECTION
4:01:05 AM,5 Oct 2019,Trojan.Exploit.Html.Iframe.Filedownload.GW,United States,,INFECTION
3:34:38 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
4:38:40 AM,5 Oct 2019,"BSvcProcessor.exe:0000F001,00008050,00007017,0000D007",Dominican Republic,,INFECTION
3:55:56 AM,5 Oct 2019,Application.Hacktool.KMSActivator.AV,Mexico,,INFECTION
2:50:51 AM,5 Oct 2019,Gen:Variant.Ulise.38868,United States,,INFECTION
4:02:35 AM,5 Oct 2019,Trojan.Script.669350,Canada,,INFECTION
4:46:13 AM,5 Oct 2019,Adware.DealPly.1.Gen,Mexico,,INFECTION
4:32:41 AM,5 Oct 2019,Adware.JS.Agent.EI,United States,,INFECTION
4:34:42 AM,5 Oct 2019,"cricut-magick.exe:0000F001,00008050,00007017,0000D007",United States,,INFECTION
4:16:11 AM,5 Oct 2019,Application.Agent.BMB,United States,,INFECTION
3:37:03 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
3:44:37 AM,5 Oct 2019,"RemoteService.exe:0000F001,00008006,00008050,00007002,0000A01B,00009903",United States,,INFECTION
3:28:05 AM,5 Oct 2019,Trojan.GenericKD.32537342,United States,,INFECTION
3:04:03 AM,5 Oct 2019,"ListCheck.exe:0000F001,00008050,0000D007",Ecuador,,INFECTION
2:31:34 AM,5 Oct 2019,Adware.DealPly.1.Gen,United Kingdom,,INFECTION
3:55:53 AM,5 Oct 2019,Worm.Generic.914973,South Africa,,INFECTION
3:36:56 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
2:55:07 AM,5 Oct 2019,VB:Trojan.VBA.Agent.AQB,United States,,INFECTION
4:11:05 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
3:10:20 AM,5 Oct 2019,Adware.BrowseFox.BU,Bulgaria,,INFECTION
3:38:18 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
3:51:07 AM,5 Oct 2019,Trojan.Generic.100398,United States,,INFECTION
1:55:06 AM,5 Oct 2019,Trojan.GenericKD.40815869,South Africa,,INFECTION
3:46:48 AM,5 Oct 2019,"MicrosoftEdgeUpdate.exe:0000F001,00008050,00007017,0000D004",United States,,INFECTION
3:34:59 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
3:34:13 AM,5 Oct 2019,Gen:Variant.Application.Hacktool.12,Brazil,,INFECTION
3:49:51 AM,5 Oct 2019,"esif_assist_64.exe:0000F001,00008050,00008011,00009903",United Kingdom,,INFECTION
2:34:31 AM,5 Oct 2019,"esif_assist_64.exe:0000F001,00008050,00008011,00009903",United States,,INFECTION
4:26:22 AM,5 Oct 2019,Trojan.Dropper.Sality.C,Zimbabwe,,INFECTION
2:46:16 AM,5 Oct 2019,Adware.Resoft.A,Colombia,,INFECTION
2:42:31 AM,5 Oct 2019,Trojan.Zamg.O,United States,,INFECTION
3:20:50 AM,5 Oct 2019,Trojan.GenericKD.5262262,United States,,INFECTION
4:33:33 AM,5 Oct 2019,"Setup.exe:0000AA00,0000F001,00008006,00008050,00008011,00007018,0000D003,0000FFF1,0000FFF2",United States,,INFECTION
2:33:42 AM,5 Oct 2019,Worm.Generic.914973,Panama,,INFECTION
4:25:22 AM,5 Oct 2019,Gen:Variant.Graftor.430741,United States,,INFECTION
4:39:25 AM,5 Oct 2019,Trojan.GenericKD.41213921,United Kingdom,,INFECTION
2:57:20 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
4:31:56 AM,5 Oct 2019,Adware.BrowseFox.BO,United States,,INFECTION
2:52:01 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Costa Rica,,INFECTION
3:57:02 AM,5 Oct 2019,Adware.DealPly.1.Gen,Argentina,,INFECTION
4:10:36 AM,5 Oct 2019,VB.EmoooDldr.10.Gen,United States,,INFECTION
3:36:26 AM,5 Oct 2019,Application.DealAlpha.2.Gen,Brazil,,INFECTION
3:37:21 AM,5 Oct 2019,Adware.Agent.WOM,Brazil,,INFECTION
1:54:01 AM,5 Oct 2019,"esif_assist_64.exe:0000F001,00008050,00008011,00007002,00009903",Canada,,INFECTION
3:09:42 AM,5 Oct 2019,VB:Trojan.VBA.Downloader.NU,United States,,INFECTION
3:16:54 AM,5 Oct 2019,Adware.DealPly.1.Gen,Canada,,INFECTION
2:16:42 AM,5 Oct 2019,"esif_assist_64.exe:0000F001,00008050,00008011,00009903",United Kingdom,,INFECTION
4:06:58 AM,5 Oct 2019,Trojan.GenericKD.32548976,Ecuador,,INFECTION
3:17:05 AM,5 Oct 2019,Application.BitCoinMiner.BM,Puerto Rico,,INFECTION
2:40:47 AM,5 Oct 2019,"esif_assist_64.exe:0000F001,00008050,00008011,00009903",United States,,INFECTION
2:33:29 AM,5 Oct 2019,Gen:Application.Heur.Cv1@ma952caO,Mexico,,INFECTION
3:10:07 AM,5 Oct 2019,Win32.Worm.DownadupJob.A,Greece,,INFECTION
4:07:24 AM,5 Oct 2019,Gen:Adware.Heur.bm1@gDHlUu,Canada,,INFECTION
3:12:04 AM,5 Oct 2019,"gotomypc_2329.exe:0000F001,00008050,00007017,00009800,0000D000",United States,,INFECTION
2:37:03 AM,5 Oct 2019,Adware.DealPly.1.Gen,Chile,,INFECTION
2:40:28 AM,5 Oct 2019,Trojan.Agent.EBDQ,Colombia,,INFECTION
3:44:28 AM,5 Oct 2019,"esif_assist_64.exe:0000F001,00008050,00008011,00007002,00009903",United States,,INFECTION
3:12:47 AM,5 Oct 2019,Trojan.GenericKD.32494539,United States,,INFECTION
4:47:42 AM,5 Oct 2019,Gen:Variant.Ser.Zusy.575,Mexico,,INFECTION
3:01:07 AM,5 Oct 2019,Trojan.Generic.17074043,United States,,INFECTION
3:47:01 AM,5 Oct 2019,Application.KMSTool.F,Mexico,,INFECTION
2:59:59 AM,5 Oct 2019,"BSvcProcessor.exe:0000F001,00008050,00007017,0000D007",United States,,INFECTION
2:34:05 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
3:14:14 AM,5 Oct 2019,Trojan.LNK.Gen,United States,,INFECTION
4:45:36 AM,5 Oct 2019,Backdoor.Generic.792814,Brazil,,INFECTION
2:45:24 AM,5 Oct 2019,Application.RelevantKnowledge.BK,United States,,INFECTION
3:01:10 AM,5 Oct 2019,Gen:Variant.Razy.347393,Mexico,,INFECTION
3:20:39 AM,5 Oct 2019,"BSvcProcessor.exe:0000F001,00008050,00007017,0000D007",United States,,INFECTION
2:44:02 AM,5 Oct 2019,Application.GenericKD.4627218,Canada,,INFECTION
2:41:58 AM,5 Oct 2019,Application.Hacktool.KMSActivator.BN,Ecuador,,INFECTION
4:28:09 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
2:23:00 AM,5 Oct 2019,Trojan.SalityStub.F,Colombia,,INFECTION
2:51:53 AM,5 Oct 2019,Trojan.Downloader.JUIO,United Kingdom,,INFECTION
2:42:00 AM,5 Oct 2019,Adware.DealPly.1.Gen,United Kingdom,,INFECTION
4:42:43 AM,5 Oct 2019,Gen:Variant.Mikey.101077,United States,,INFECTION
2:27:42 AM,5 Oct 2019,JS:Trojan.Cryxos.2306,United States,,INFECTION
3:40:27 AM,5 Oct 2019,Trojan.Ransom.WannaCryptor.H,Bolivia,,INFECTION
2:59:52 AM,5 Oct 2019,Adware.DealPly.1.Gen,Mexico,,INFECTION
2:29:22 AM,5 Oct 2019,Gen:Variant.Razy.146779,United States,,INFECTION
4:14:42 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
4:31:56 AM,5 Oct 2019,VB:Trojan.VB.Agent.APQ,United Kingdom,,INFECTION
3:19:00 AM,5 Oct 2019,Gen:Application.Mimikatz.2,Greece,,INFECTION
4:16:12 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
4:25:34 AM,5 Oct 2019,VB:Trojan.VBA.Agent.ZE,United States,,INFECTION
3:28:52 AM,5 Oct 2019,Gen:Variant.MSILPerseus.193585,Colombia,,INFECTION
1:54:24 AM,5 Oct 2019,Trojan.Crypt.HO,Brazil,,INFECTION
3:04:33 AM,5 Oct 2019,JS:Adware.JS.Agent.CH,United States,,INFECTION
4:31:15 AM,5 Oct 2019,Adware.Agent.WOM,Brazil,,INFECTION
3:57:08 AM,5 Oct 2019,Adware.DealPly.1.Gen,Mexico,,INFECTION
3:50:38 AM,5 Oct 2019,"AdAppMgrUpdater.exe:0000F001,00008050,00007002,00009903",Canada,,INFECTION
4:30:58 AM,5 Oct 2019,Gen:Illusion.PUP.Nirsoft.D.1010100,Colombia,,INFECTION
1:56:15 AM,5 Oct 2019,"GoogleCrashHandler.exe:0000F001,00008006,00008050,0000D007",Canada,,INFECTION
4:13:38 AM,5 Oct 2019,Gen:Trojan.Heur2.LPTMGW@bKnqW8nab,United States,,INFECTION
3:34:54 AM,5 Oct 2019,Adware.RelevantKnowledge.DI,United States,,INFECTION
3:40:23 AM,5 Oct 2019,Adware.DealPly.1.Gen,Peru,,INFECTION
2:31:33 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
1:56:11 AM,5 Oct 2019,"v_tcsI_RunTransactional.exe:044,135,12D,111,110,303,308,303,AF0",United States,,INFECTION
2:45:03 AM,5 Oct 2019,"esif_assist_64.exe:0000F001,00008050,00008011,00009903",United States,,INFECTION
2:38:56 AM,5 Oct 2019,Adware.DealPly.1.Gen,Brazil,,INFECTION
2:40:33 AM,5 Oct 2019,"esif_assist_64.exe:0000F001,00008050,00008011,00009903",Guyana,,INFECTION
1:54:59 AM,5 Oct 2019,Trojan.Zamg.O,United States,,INFECTION
2:24:42 AM,5 Oct 2019,Trojan.AutorunINF.Gen,United States,,INFECTION
3:09:11 AM,5 Oct 2019,Trojan.GenericKD.120652,Brazil,,INFECTION
4:23:37 AM,5 Oct 2019,Adware.DealPly.1.Gen,Canada,,INFECTION
4:15:19 AM,5 Oct 2019,Gen:Variant.Graftor.449977,United States,,INFECTION
2:41:28 AM,5 Oct 2019,Gen:Variant.Razy.564172,Brazil,,INFECTION
2:54:05 AM,5 Oct 2019,"epplauncher.exe:0000F001,00008006,00008050,00009802,0000D007",United States,,INFECTION
3:05:16 AM,5 Oct 2019,Trojan.Doc.Agent.OE,United States,,INFECTION
3:10:47 AM,5 Oct 2019,Gen:Variant.Ulise.38868,United States,,INFECTION
1:56:06 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
3:21:05 AM,5 Oct 2019,"BSvcUpdater.exe:0000F001,00008050,00007017,0000D007",United States,,INFECTION
2:29:10 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Colombia,,INFECTION
4:31:42 AM,5 Oct 2019,"ListCheck.exe:0000F001,00008050,0000D007",Canada,,INFECTION
2:32:58 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
2:39:51 AM,5 Oct 2019,"McHPSetup.exe:0000F001,00008050,00007002,00009903",Canada,,INFECTION
4:18:09 AM,5 Oct 2019,Trojan.GenericKD.159844,United States,,INFECTION
3:05:19 AM,5 Oct 2019,Trojan.Doc.Agent.OE,United States,,INFECTION
3:17:10 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Colombia,,INFECTION
4:03:54 AM,5 Oct 2019,Exploit.CVE-2011-3412.Gen,South Africa,,INFECTION
3:12:13 AM,5 Oct 2019,Generic.Application.CoinMiner.1.FA21B194,Brazil,,INFECTION
2:42:34 AM,5 Oct 2019,Adware.DealPly.1.Gen,Brazil,,INFECTION
3:51:15 AM,5 Oct 2019,JS.TeslaCrypt.1.Gen,United States,,INFECTION
2:46:24 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
2:55:36 AM,5 Oct 2019,Gen:Variant.MSILPerseus.69513,Romania,,INFECTION
2:44:58 AM,5 Oct 2019,Application.Bundler.SoftPulse.AY,Brazil,,INFECTION
4:27:38 AM,5 Oct 2019,Gen:Variant.Strictor.3519,South Africa,,INFECTION
3:20:52 AM,5 Oct 2019,"esif_assist_64.exe:0000F001,00008050,00008011,00009903",United Kingdom,,INFECTION
3:50:04 AM,5 Oct 2019,"1password.brain.exe:0000F001,00008050,00007017,0000D000",United States,,INFECTION
4:38:55 AM,5 Oct 2019,Worm.VBS.AO,Peru,,INFECTION
2:26:42 AM,5 Oct 2019,Gen:Variant.Mikey.83968,United States,,INFECTION
3:56:53 AM,5 Oct 2019,VB:Trojan.VBA.Agent.LJ,Mexico,,INFECTION
1:18:02 AM,5 Oct 2019,Gen:Variant.Ulise.70242,United States,,INFECTION
3:50:02 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Colombia,,INFECTION
4:40:06 AM,5 Oct 2019,Gen:Illusion.Veyron.16.3010100,United Kingdom,,INFECTION
2:34:27 AM,5 Oct 2019,Worm.Generic.237277,Mexico,,INFECTION
4:32:17 AM,5 Oct 2019,Gen:Variant.Ulise.38868,United States,,INFECTION
3:22:02 AM,5 Oct 2019,Gen:Application.Heur2.@N0@b04vsGaib,Peru,,INFECTION
2:34:09 AM,5 Oct 2019,Gen:Illusion.PUP.Nirsoft.D.1010100,Australia,,INFECTION
2:48:58 AM,5 Oct 2019,Trojan.GenericKD.12060923,Peru,,INFECTION
3:45:27 AM,5 Oct 2019,"DRAGONFISH_Core.Exe:0000F001,00008050,0000E001,0000E001,00008007,0000D004",Argentina,,INFECTION
1:18:09 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
2:45:54 AM,5 Oct 2019,"downloader.exe:0000F001,00008050,0000000C,0000D007",United States,,INFECTION
2:17:53 AM,5 Oct 2019,Trojan.Lnk.Runner.A,Peru,,INFECTION
4:06:35 AM,5 Oct 2019,Adware.Temonde.2.Gen,Ecuador,,INFECTION
4:24:08 AM,5 Oct 2019,Trojan.LNK.Gen,Peru,,INFECTION
4:09:59 AM,5 Oct 2019,Trojan.GenericKD.32412582,Ecuador,,INFECTION
2:47:04 AM,5 Oct 2019,Backdoor.Hupigon.148694,United States,,INFECTION
2:54:19 AM,5 Oct 2019,"BSvcProcessor.exe:0000F001,00008050,00007017,0000D007",Canada,,INFECTION
2:18:04 AM,5 Oct 2019,Application.SearchProtect.BS,United States,,INFECTION
3:12:45 AM,5 Oct 2019,Gen:Variant.Razy.132095,United States,,INFECTION
2:31:22 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
3:23:12 AM,5 Oct 2019,"esif_assist_64.exe:0000F001,00008050,00008011,00009903",United States,,INFECTION
3:37:53 AM,5 Oct 2019,Trojan.MultiDrop.1.Gen,United Kingdom,,INFECTION
3:14:00 AM,5 Oct 2019,"ListCheck.exe:0000F001,00008050,0000D007",Canada,,INFECTION
4:44:27 AM,5 Oct 2019,Trojan.Iframe.BYJ,Brazil,,INFECTION
4:31:12 AM,5 Oct 2019,Application.DealAlpha.1.Gen,Brazil,,INFECTION
3:14:10 AM,5 Oct 2019,"cricut-magick.exe:0000F001,00008050,00007017,0000D007",United States,,INFECTION
4:30:48 AM,5 Oct 2019,Trojan.Ransom.WannaCryptor.H,Colombia,,INFECTION
2:51:18 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,India,,INFECTION
4:13:41 AM,5 Oct 2019,Adware.DealPly.1.Gen,Brazil,,INFECTION
4:15:01 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
2:44:19 AM,5 Oct 2019,Trojan.VBS.VBW,United Kingdom,,INFECTION
1:55:39 AM,5 Oct 2019,Trojan.Ransom.WannaCryptor.H,Brazil,,INFECTION
3:02:07 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
1:16:52 AM,5 Oct 2019,Gen:Variant.Ulise.70242,United States,,INFECTION
2:30:41 AM,5 Oct 2019,"esif_assist_64.exe:0000F001,00008050,00008011,00007002,00009903",United Kingdom,,INFECTION
4:03:08 AM,5 Oct 2019,JS:Trojan.Cryxos.1726,United States,,INFECTION
4:07:46 AM,5 Oct 2019,Trojan.Acad.Bursted.AK,Greece,,INFECTION
3:55:26 AM,5 Oct 2019,"esif_assist_64.exe:0000F001,00008050,00008011,00009903",Canada,,INFECTION
4:09:42 AM,5 Oct 2019,Trojan.Autoit.Agent.QQ,Mexico,,INFECTION
3:46:59 AM,5 Oct 2019,"ListCheck.exe:0000F001,00008050,0000D007",Canada,,INFECTION
4:27:14 AM,5 Oct 2019,JS:Application.Redirects.B,United States,,INFECTION
3:17:13 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
3:56:17 AM,5 Oct 2019,Adware.DealPly.2.Gen,Brazil,,INFECTION
2:55:37 AM,5 Oct 2019,VB:Trojan.VB.Agent.AOJ,Canada,,INFECTION
2:24:33 AM,5 Oct 2019,VB:Trojan.Valyria.779,United States,,INFECTION
2:37:38 AM,5 Oct 2019,Trojan.Script.669350,Canada,,INFECTION
3:52:51 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
4:11:58 AM,5 Oct 2019,"PID0301MW_v0.0.8.070518.exe:0000F001,00008006,00008050,00007002,00009903",United States,,INFECTION
4:38:46 AM,5 Oct 2019,Adware.SoftPulse.A,Mexico,,INFECTION
3:39:11 AM,5 Oct 2019,Win32.Worm.DownadupJob.A,Egypt,,INFECTION
3:05:35 AM,5 Oct 2019,Gen:Variant.Ser.Zusy.575,Mexico,,INFECTION
2:36:01 AM,5 Oct 2019,Trojan.LNK.Gen,Mexico,,INFECTION
4:41:41 AM,5 Oct 2019,Trojan.Dropper.Sality.C,Zimbabwe,,INFECTION
3:57:47 AM,5 Oct 2019,Adware.DealPly.1.Gen,Canada,,INFECTION
3:17:28 AM,5 Oct 2019,Trojan.Upatre.Gen.2,United States,,INFECTION
2:52:50 AM,5 Oct 2019,Trojan.GenericKD.32192767,Chile,,INFECTION
3:06:53 AM,5 Oct 2019,Gen:Variant.Adware.Elex.10,Brazil,,INFECTION
2:59:34 AM,5 Oct 2019,Application.Hacktool.KMSActivator.BN,Argentina,,INFECTION
2:28:28 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
3:12:00 AM,5 Oct 2019,"esif_assist_64.exe:0000F001,00008050,00008011,00009903",United Kingdom,,INFECTION
3:53:38 AM,5 Oct 2019,Gen:Variant.Adware.Strictor.70439,Brazil,,INFECTION
2:33:15 AM,5 Oct 2019,Application.Hacktool.KMSAuto.B,Cyprus,,INFECTION
2:18:26 AM,5 Oct 2019,Trojan.Agent.CXJS,Ecuador,,INFECTION
3:36:13 AM,5 Oct 2019,Exploit.CVE-2017-3077.Gen,United States,,INFECTION
4:23:43 AM,5 Oct 2019,"esif_assist_64.exe:0000F001,00008050,00008011,00009903",United States,,INFECTION
3:59:48 AM,5 Oct 2019,Application.DealAlpha.2.Gen,United States,,INFECTION
3:42:03 AM,5 Oct 2019,"AgentPackageUpgradeAgent.exe:0000F001,00008050,00007002,00009903",Canada,,INFECTION
3:38:17 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
2:20:12 AM,5 Oct 2019,Gen:Trojan.Heur2.LPTfPW@b8yZhJfab,United States,,INFECTION
